;Item_ID;Item_title;co2e_kg;sustainability_score
7248;B0B82CLMFV;Vepose Women's 882 Rome Open Toe Espadrilles Platform Wedge Sandals;15.625;0.479553
7249;B0B82M7JXW;M MOOHAM Gold Initial Necklaces for Women, 14K Real Gold Plated Layered Initial Necklace Hexagon Pendant Toggle Clasp Layering Gold Chain Necklaces for Women Gold Layered Choker Necklaces for Women;0.75;0.8989
7250;B0B83SG588;LifeStride Women's Giovanna 2 Pump;9.32;0.568371
7251;B0B86VGXKD;KOUECI Kids Cloud Slides Boys Girls Shower Slippers Slip on Slide Sandals Non-slip Summer Beach Pool Shoes;1.65;0.821609
7252;B0B87MVM94;PUZEER Women's Zip Up Fleece Jacket, Long Sleeve Warm Soft Polar Lightweight Coat with Pockets;16.7;0.467881
7253;B0B88FHKGX;2 in 1 Womens Flowy Athletic Shorts for Running,Yoga,Workout,Biker Butterfly Shorts with Pocket in Summer;3.7;0.714876
7254;B0B8BMGSQK;Lanzom Women Men Retro Felt Wide Brim Western Cowboy Cowgirl Hat Dress Up Hat with Wind Lanyard;1.66;0.820907
7255;B0B8GXTWFJ;VISLILY Women's Plus Size Henley Shirts Flowy Summer Tops Pleated Buttons Up Tunics;7.24;0.610297
7256;B0B8J1VBR2;JOY IN LOVE Women's Pumps Shoes Middle Heels Pointy Toe Dress Pump Stilettos;6.5;0.627824
7257;B0B8J6LWNY;ZESICA Women's 2023 Fall Casual Long Sleeve Crew Neck Side Slit Oversized Ribbed Knit Pullover Sweater Tops;3.7;0.714876
7258;B0B8M97MPH;weVSwe Boy's Bow Ties Adjustable Pre Tied Bowtie for Wedding Party 10 x 5 CM;0.09;0.987088
7259;B0B8MFVSMB;Damipow Premium Flannel Shirts for Women,Oversized Plaid Button Down Long Sleeve Women Blouses;65.91;0.220183
7260;B0B8MZ6NQT;Denim Handbags for Women Jean Purse with Multiple Pockets Denim Blue Pocketbooks Tote Hobos Crossbody Bags;5.1;0.66631
7261;B0B8QR84P9;Appassal Wrap Around Y2K Sunglasses for Women Men Outdoor Sport Shades Oval Frame UV400 Sunnies AP3615;0.32;0.951426
7262;B0B8S48C4F;Kkyc Premium Mens Shoes Classic Casual Shoes Comfortable Loafers Slip on Boat Shoes;9.5;0.56515
7263;B0B8SG2VGH;luvamia Womens Jean Jacket Oversized Boyfriend Trucker Denim Jackets for Women Shacket;75.6;0.19499
7264;B0B8SQ821G;QIVICIMA Mens Halloween Christmas Shirts Funky Button Down Shirts Party Aloha Shirts Santa Print Hawaiian Shirt Tops;21.7;0.421537
7265;B0B8SQQJQJ;XELORNA Men's Active Yoga Sweatpants Athletic Pants Elastic Waist Jogging Running Pants Casual Jersey Pants with Pockets;9.8;0.559902
7266;B0B8SV4LKR;firelli Women Combat Boots Lace Up Ankle Calf Chunky Heel Booties;15.8;0.477602
7267;B0B8T27L2R;luvamia Plaid Jackets for Women Flannel Quilted Shacket Coats Oversized Button Down Shirts Jacket;18.0;0.45468
7268;B0B8VRWFVT;Eomenie Women's One Piece Swimsuits Tummy Control Halter Slimming Bathing Suit Plunge 1 Piece Swimsuit for Woman;3.1;0.740316
7269;B0B8XMQQ1F;SySea Women's Crop Puffer Vest Winter Zip Up Lightweight Sleeveless Warm Outerwear Padded Coat;3.6;0.718882
7270;B0B8Y6ZR21;HYPESTFIT Men's Corduroy Plaid Sherpa Lined Flannel Shirt Jacket Fleece Coat;25.0;0.396255
7271;B0B8Y7Y4FP;XELORNA Men's Cotton Yoga Sweatpants Athletic Pants Elastic Waist Jogging Running Pants Casual Jersey Pants with Pockets;18.66;0.448319
7272;B0B8Y8SKC4;Bheddi 8 Pairs Heart Sunglasses Rimless Transparent Candy Color Fashion Lovely Style Eyewear for Party Favor;0.54;0.922712
7273;B0B8Y92VH3;Terramar Women's Thermasilk Pointelle Scoop;19.5;0.440526
7274;B0B8YDG3WP;Ankis Closed Toe Heels for Women -Black Nude Gold Silver Pointed Toe Heels Low Block Chunky Women Pumps with Ankle Strap -2.25 Inch;8.7;0.579911
7275;B0B8YDQ5KS;JOVAKIT Men's Polarized Aviator Sunglasses Retro Military Style Pilot Sun Glasses Bayonet Temples UV400 Protection;0.4;0.940465
7276;B0B8YSFY9T;Coutgo Womens Slouchy Mid Calf Boots Chunky Heel Faux Leather Knee High Boots Side Zipper Metal Buckle Folds Winter Boots;7.87;0.596573
7277;B0B925QT96;LeeHanTon Women Sweatsuits Sets Velour Sports Jogger Outfits 2 Pieces Zip Up Hoodie and Pants Gym Tracksuit;90.7;0.161475
7278;B0B92KRYCS;Ermonn Girls Ankle Boots Chelsea Glitter Side Zipper Non-Slip Outdoor Fashion Booties for Toddler/Little Kid/Big Kid;7.9;0.595944
7279;B0B936WYRH;VEIISAR Womens Crew Neck T Shirt Colorful Stripes Tee Tops;11.1;0.538731
7280;B0B93BSNWV;Ywyxhzha Women's Casual Tunic Zip Up Hoodies Sweatshirts Long Fleece Jacket Cardigan Coat;30.5;0.360511
7281;B0B93CF2WY;MoFiz Womens Hiking Cargo Pants Lightweight Stretch Quick Dry Water Resistant Outdoor Athletic Casual Zipper Pockets;14.0;0.498712
7282;B0B96B858D;lilima Womens V Neck Long Sleeve Ribbed Knit Button Down Slim Sweater Dress Bodycon Mini Pullover Sweater Dress;9.1;0.572384
7283;B0B972QW7K;Youtalia Women's Swing Tunic Long Sleeve Lapel Pullover Ladies Button Down Sweatshirt with Pockets;8.92;0.575734
7284;B0B97CTZQ6;Beetlejuice Shirt Women Halloween Bleached Shirts Letters Print Horrr Movie Short Sleeve Tee Tops;2.55;0.767146
7285;B0B97H3GR7;Women's Basic Long Sleeve Thermal Top Lightweight Mock Neck Shirts Slim Fit Layer Soft Top;7.08;0.613949
7286;B0B97H6G4B;Juliet Holy Women's Pointed Toe Ankle Boots Elastic Stacked Chunky Heels Slip On Chelsea Boots Shoes;8.7;0.579911
7287;B0B97VQ28F;CWKOON Paisley Mens Tie Formal Necktie Pocket Squares Ties Clips Cufflinks Classic for Men Gift Box Set;11.5;0.532673
7288;B0B99TDDQD;Coutgo Womens Stiletto Pumps Bow Knot Ribbon Kitten Heels Pointed Toe Vegan Suede Dress High Heel Party Shoes;12.4;0.519722
7289;B0B9BFVLGP;GRNSHTS Baby Girl First Birthday Clothes Velvet One Year Old Romper Long Sleeve Bodysuit+Headband 2Pcs Cake Smash Outfits;2.68;0.760447
7290;B0B9GMDM17;COLORFULLEAF Men’s Underwear Boxer Briefs Soft Comfortable Breathable Bamboo Underwear Trunks 3 or 4 Pack;12.83;0.513839
7291;B0B9GXVW3N;COOPLUS Womens Athletic Crew Socks 5 Pairs Outdoor Recreation Socks Performance Wicking Cushion Mid-Calf Socks;2.55;0.767146
7292;B0B9HBFLBX;Exquisite Form 5100535 Fully Cotton Soft Cup Wireless Full-Coverage Bra with Back Closure & Lace;1.39;0.840844
7293;B0B9MWHCYH;ZUPELL Oversized Sweaters for Women Popcorn Knit Tunic Tops Crewneck Side Split for Fall Winter;6.85;0.619328
7294;B0B9MYMNDW;KNQR Mens Performance Quick Dry Athletic Hybrid Pockets Active Gym Running Training Workout Shorts;8.0;0.593863
7295;B0B9N47NR8;Womens Hooded Pullover Sweatshirts Half Zipper Crop Hoodie Fleece Lined Collar Zip Up Hoodies Cropped Long Sleeve Tops;31.72;0.353433
7296;B0B9N6CBDR;ANOTHER CHOICE Womens Velour Tracksuit Velour Sweatsuits for Women 2 Piece Soft Zip Up Hooded Velvet Jogging Set with Pockets;11.4;0.534169
7297;B0B9N8TJY1;JMIERR Men's Fashion Hoodies Sweatshirt Casual Long Sleeve Drawstring Plaid Jacquard Pullover Hooded with Zipper Pocket;45.03;0.289858
7298;B0B9NC6BWS;Simplee kids Animal Bunny Baby Easter Romper Long Ear Rabbit Hoodie Romper Jumpsuit with Zipper;16.7;0.467881
7299;B0B9NCDFNC;LookbookStore Jean Jacket for Women Stretchy Oversized Boyfriend Denim Trucker Jackets Distressed Shacket;29.1;0.36898
7300;B0B9NGBXTX;Yoolfine Womens Pajama Sets Short Sleeve Sleepwear Soft Button Down Nightwear Lounge Pj Set S-XL;66.74;0.217886
7301;B0B9NK7K6M;ZAFUL Women's High Waisted Tankini Scoop Neck Knotted Two Pieces Tankini Set Swimsuit;2.5;0.769788
7302;B0B9NLPHMH;KIRUNDO Women's 2023 Fall Winter Long Sleeve Plaid Open Front Cardigan Loose Fit Soft Chunky Knit Cardigans Sweater Coat;17.7;0.457644
7303;B0B9QTHLM2;Turkuoise Soft & Absorbent Towel Robe, 100% Cotton Turkish Terry Cloth Kimono Bathrobes for Women;92.54;0.157775
7304;B0B9R2G9TD;Clarks Women's Lexi Bridge Sandal;6.3;0.632859
7305;B0B9RV4188;Diosun Womens Casual Button Down Shirts V Neck Long Sleeve Cotton Loose Fit Plain Work Blouse Tops with Pocket;7.76;0.598898
7306;B0B9S2Q5ZJ;Hilor Women's Wrap Tankini Tops Tummy Control Swimwear Ruched Surplice Swimsuits V Neck Swim Tops;1.9;0.804816
7307;B0B9WWM3LL;Sarin Mathews Santa Sweaters for Women Long Sleeve Loose Cozy Knit Pullover Holiday Ugly Christmas Reindeer Sweater;6.4;0.630325
7308;B0B9XYDPHS;Winter Gloves Men Women Touchscreen Water Resistant Windproof 3M Thinsulate Gloves for Cold Weather Sports and Outdoor Work;1.28;0.849621
7309;B0B9Y16Z2Y;Winter Beanie Hats Gloves Set for Women,Soft Warm Knit Pom Beanie Touchscreen Gloves;1.6;0.825157
7310;B0BB1WQ632;American Flag Waving Lapel Pins United States USA Badge Pin Patriotic Enamel Suit Jacket Lapel Pin;0.018;0.999817
7311;B0BB2HR43N;Tesuwel Men's Turtle Neck Thermal Shirt Fleece Lined Ski Cycling Hunting Compression Base Layer,Warm,Quick Dry;4.45;0.687298
7312;B0BB65S574;Women’s Fuzzy Casual Faux Fur Coat Fall & Winter Warm Soft Comfortable Outwear Jacket;47.83;0.278859
7313;B0BB66MNM1;MAQUIDE Women Hiking Cargo Pants Joggers Lightweight Quick Dry Outdoor Summer Casual Sweatpants Elastic Waist Button Pockets;9.65;0.562507
7314;B0BB75C88T;"Heart Necklace Pendant, Sterling Silver Birthstone Necklace for Women with Chain 17.7""+2"" Extender, Mothers Day Gift for Mom, Danity Jewelry Gifts for Wife Girlfriend Daughter";12.2;0.522523
7315;B0BB7MV494;Hilor Women's Shirred Halter One Piece Swimsuits Macrame Back Swimwear Tummy Control Bathing Suit;5.6;0.651636
7316;B0BBF6BPM1;YAXHWIV Men's Flex Ripstop Tactical Pants Lightweight Hiking Casual Cargo Pants Multi Pockets Water Resistant(No Belt);69.82;0.209604
7317;B0BBG5P811;VOIDEM Turtleneck Women Cute Ribbed Knit Tunic Sweaters 2022 Trendy Slim Fit Fall Sweater;6.0;0.640676
7318;B0BBKYDN3L;Karsaer Vision Wrap Around Shield Sunglasses Rave Neon Visor One Piece Mirrored Shades 80s 90s Cycling Sports;0.39;0.941801
7319;B0BBLSCMPT;CRZ YOGA Womens Butterluxe Y Back Sports Bra - Padded Racerback Low Impact Spaghetti Thin Strap Workout Yoga Bra;6.9;0.618146
7320;B0BBMRRC19;S.Leaf Travel Jewelry Organizer Travel Jewelry Boxes for Women Earring Organizer Small Jewelry Travel Case Box (Brown);2.45;0.772468
7321;B0BBR9M81B;THESTRON Professional Spikes Track & Field Shoes for Men Women Kids Breathable Racing Jumping Sprint Running Sneakers;7.9;0.595944
7322;B0BBRC6HMF;LINY XIN Women's 100% Merino Wool Fall Winter Warm Soft Knitted Pullover Boat Neck Batwing Sleeve Oversized Sweater;14.5;0.492604
7323;B0BBV47MRK;PLNOTME Women's Button Down Shirts Dressy Casual Long Sleeve Mock Neck Work Blouses;5.15;0.66479
7324;B0BBV4LLG1;Tournesol Women's Swim Shorts High Waisted Bathing Suit Bottoms with Pockets Swimsuits Swimwear Board Shorts;2.52;0.768727
7325;B0BBV5CLF9;IDIFU Women's Candy Dress Mary Jane Shoes Low Block Heels Closed Round Toe Office Work Church Wedding Pumps;3.9;0.707113
7326;B0BBWJNL9X;VenusCelia Women's Comfort Walking Boat Shoe;6.79;0.620758
7327;B0BBWMFSD1;KIDPIK 3-Pack Pencil Skirts - Knee Length Skirt for Girls 4 Years & Up - Comfy Modest Clothing - 3 Colors/Set;17.3;0.461672
7328;B0BBYHDZ2J;EVVE Crossbody Sling Bag for Women Small Sling Backpack Purse;4.37;0.690052
7329;B0BBZZM66W;HOMEYEE Women's Short Sleeve Floral Casual Aline Midi Dress A102;31.8;0.352978
7330;B0BC16FXS7;Finevalue Women Mid Waist Stretchy Patchwork Denim Pants Jeans;26.8;0.383786
7331;B0BC1943LN;YawYews Men's Long Sleeve Polo Shirts-Casual Thermal Loose Fit Pullover Sweatshirts;22.2;0.417479
7332;B0BC1HBSGR;SAMERM Flannel Shirt for Men Long Sleeve Casual Button-Down Regular Fit Plaid Flannel Shirts;38.0;0.320729
7333;B0BC236RR9;BIUBIU Women's One Shoulder Formal Wedding Guest Dresses Sleeveless Evening Party Split Mermaid Maxi Cocktail Dresses;7.17;0.611886
7334;B0BC4ZWWLS;TIOSEBON Women's Walking Sock Shoes Elastic Knit Lightweight Slip on Breathable Yoga Sneakers;8.0;0.593863
7335;B0BC714LGW;DKSUKO Women's Waterproof Garden Shoe Lightweight Rain Footwear with Comfort Insole;2.2;0.78648
7336;B0BC7DSKGK;Womens Casual Button Down Gauze Shirts Oversized Long Sleeve Collared Summer Office Work Tops;20.0;0.436037
7337;B0BC7R34F7;VALOLIA Womens Long Sleeve Lapel Tunic Tops Button Casual Pullover Sweatshirt;18.2;0.452729
7338;B0BCFYRV6W;BenSorts Women Winter Thick Slipper Socks with Grippers Non Slip Warm Fuzzy Socks Christmas Gifts;11.5;0.532673
7339;B0BCN2521Q;Mens Thermal Long John Pants - Thermal Bottom Base Layer for Tshirts & Jackets - Lightweight Thermal Underwear Mens - 3 Pack;67.3;0.216353
7340;B0BCTYNBCK;KANCY KOLE Women Long Puff Sleeve Cardigan Sweaters Casual Button Up Shrug Sweater for Dresses Tops;11.1;0.538731
7341;B0BCVYLNT4;Zylioo Oversize XXL Beanie Cap with Short Brim,Visor Warm Cuffed Beanie Hat,Large Winter Watch Cap;0.73;0.901041
7342;B0BD4BLYYQ;OUGES Women Casual Open Front Blazer Long Sleeve Lapel Button Work Office Oversized Blazer Jackets;11.3;0.535677
7343;B0BD77SKYJ;Western Belts for Women, Flower Turquoise Concho Adjustable Chain Belts, Western Jewelry Bling Rhinestone for Women;1.65;0.821609
7344;B0BDDR978C;Comeon Womens Fleece Jacket Casual Long Sleeve Button Down Lapel Pocket Sherpa Fuzzy Shacket Outerwear Coat;8.89;0.576298
7345;B0BDGJCPVT;Leva Jewkis Sterling Silver April Birthstone Cubic Zirconia CZ Necklace for Women Phoenix Necklaces Birthday Anniversary Jewelry Gifts for Her Women Girls Mom, Adjustable Chain 16+2 Inches;1.53;0.830241
7346;B0BDGMTB9K;TAOTAOKE Men's Casual Cotton Long Sleeve T-Shirt Baseball Color Block Loose Split Long Sleeve Bottoming Shirt;36.6;0.327538
7347;B0BDK8BSQ8;Rollda Cowboy Boots for Women Embroidered Cowgirl Boots Knee-High Western Boots with Chunky Heel;30.0;0.363492
7348;B0BDM7NF5Q;ROYAL MATRIX Women’s Winter Warm Beanie Hat Scarf Gloves Set, 3 Pieces Soft Fleece Lined Hat Knitted Scarf Touchscreen Gloves;3.48;0.723805
7349;B0BDPZ3LNM;Skechers Women's Reggae-Irie Mon Sport Sandal;6.35;0.631587
7350;B0BDQ22VNJ;Cowasto Christmas Sweaters Family Matching Sets Cute Reindeer Crew Neck Knit Sweater Holiday Sweaters Pullover;5.36;0.658535
7351;B0BDRMWR7N;MISFAY Women's Casual Long Sleeve Dresses Empire Waist Loose Midi Dress with Pockets;62.2;0.230808
7352;B0BDVLHDRF;Charmsy LARGE 925 Sterling Silver Lightweight Round Click-Top Big Hoop Earrings for Women 50mm - 80mm Diameter;3.56;0.720508
7353;B0BF2GKRJP;Halife Women's Roll Up 3/4 Sleeve Floral Print V Neck Tunic Blouses Tops Shirts;4.8;0.675704
7354;B0BF6JD3HV;Skechers Women's Beverlee Smitten Kitten Wedge Sandal;4.7;0.678944
7355;B0BF9NGW74;Womens Long Sleeve Zip Up Hooded Nightgown Soft Bathrobes Sleepwear Lightweight House Coat Lounger with Pockets;11.8;0.528255
7356;B0BFG26C24;Mens Zombies Eat Brains So You're Safe Funny T Shirt Sarcastic Humor Halloween;3.8;0.710954
7357;B0BFH9H42D;Hanes Women's Sport Performance Capri Legging;6.1;0.638033
7358;B0BFKM37K4;CHARMYI Tshirt Dresses for Women Casual Summer Floral Swing A-Line T Shirt Dresses for Women Midi with Pockets;31.52;0.354575
7359;B0BFQBC58T;Amazon Essentials Women's Classic-Fit Long-Sleeve Full-Zip Polar Soft Fleece Jacket (Available in Plus Size);10.07;0.555303
7360;B0BFQFF4XN;ALLEGRACE Womens Casual Scoop Collar Plus Size T Shirts Summer Tops Tee;10.9;0.541836
7361;B0BFR4VF52;HEARTNICE Women Soft Pajama Set, Long Warm Flannel Pajamas Lightweight Cute Printed Pjs Set with Pockets;19.9;0.436926
7362;B0BFS2LF46;90 Degree By Reflex High Waist Tummy Control Interlink Squat Proof Ankle Length Leggings;7.55;0.603418
7363;B0BFWHPN8M;EFAN Women's Oversized Hoodies Fleece Hooded Sweatshirts Casual Long Sleeve Pullover Loose Lightweight Fall Clothes;43.9;0.294488
7364;B0BFWKQ8W1;Ingzy Women's Long-Sleeve Open Front Cardigan Sweater Knit Button Lightweight Sweater Coat;6.9;0.618146
7365;B0BFWMWGP1;COZYOFFI 6 Pairs Non Slip Hospital Socks for Women Fluffy Fuzzy Slipper Socks with Grips;27.03;0.382251
7366;B0BFX4BSXF;Skechers Women's Parties-Mate Oxford Shoes;24.5;0.399872
7367;B0BG1H8DD9;VWELL Toe Socks for Men/Women, COOLMAX Five Finger Socks, High Performance Athletic Toe Socks Now Show (3Pairs);1.59;0.825875
7368;B0BG1XLKB3;Women's Casual Long Open Front Drape Lightweight Duster High Low Hem Maxi Long Sleeve Cardigan(S-3XL);38.9;0.316479
7369;B0BG1Y1TD4;Kidsform Women Maxi Dress Striped Long Dresses Casual Loose Kaftan Oversized Round Neck Sundress;27.7;0.377851
7370;B0BG1Y5KKY;Womens Casual Blazers Long Sleeve Work Office Jackets Open Front Notch Lapel Collar Blazers Jacket with Pockets;7.3;0.608945
7371;B0BG1YV43G;Flypigs Girl's Turtleneck Sweater Kids Long Sleeve Pullover Sweaters Warm Chunky Knit Jumper Tops 4-13 Years;6.1;0.638033
7372;B0BG2HLD7V;Toddler Girl Fall Dress Kid Solid Corduroy Ruffle Long Sleeve Princess Dress Winter Outfit Little Girl Casual Clothes;7.7;0.600178
7373;B0BG3LTQPB;That's What I Do Brewing Co - Novelty Funny Graphic Tees for Men, Cool T Shirt Fashion Humor, Black;8.24;0.588961
7374;B0BG4GQ5JL;Amazon Essentials Women's Scuff Slipper;3.95;0.705222
7375;B0BG5PJTG6;Levi's Boys' 511 Slim Fit Jeans-Discontinued;28.3;0.373997
7376;B0BG7MG77Q;rosemia Womens Sweatshirts Long Sleeve Graphic Pullover Tshirt Pockets Casual Loose Blouse Tops;9.1;0.572384
7377;B0BG82KYBB;LongBay Cloud Slides for Women and Men, Comfy Cushion Pillow Slides Soft Open Toe House Slippers for Indoor and Outdoor, Non Slip Bathroom Shower Shoes Thick Sole Supportive Beach Sandals;1.46;0.835467
7378;B0BG9FS86C;BEAUSE Women's Short Organic Cotton Sweat Shorts French Terry Drawstring Workout Casual Lounge Shorts for Yoga…;6.42;0.629822
7379;B0BGHBNHQH;SANKILL Unisex 3D Novelty Hoodies Graphic Print Galaxy Hoodies Pullover Sweatshirt Pockets;45.9;0.28637
7380;B0BGJ3SNTM;Caracilia Women's Long Sleeve Half Zip V Neck Collared Casual Curved Hem Sweatshirt Pullover Sweater with Thumb Hole;17.45;0.460151
7381;B0BGKLSNXZ;TINSTREE Women's Long Sleeve Zipper Lapel Tunic Fashion Pullover Swing Sweatshirt;8.2;0.589769
7382;B0BGKPHJT2;GRECERELLE Women's Long Sleeve Open Front Cardigan Button Down Ribbed Lightweight Knit Outerwear with Pocket;8.4;0.585763
7383;B0BGMBMBRH;UGG Women's Classic Ultra Mini Fashion Boot;26.1;0.388536
7384;B0BGN73KYM;S925 Sterling Silver Heart Initial Necklace - White Gold 14K Gold Plated Silver Heart Initial Necklace for Women Girls Kids, Dainty Letter Tiny Alphabet Initial Necklace for Women Teens Girls Child;1.43;0.837753
7385;B0BGNWCS7F;Hanes Mens Tagless Boxer Briefs with ComfortSoft Waistband 4-Pack;8.1;0.591805
7386;B0BGNZB159;HAPCOPE Women's Classic Stretch Adjustable Denim Bib Overalls Ripped Distressed Jeans Pants Jumpsuits;32.6;0.34849
7387;B0BGP3WZN8;PRETTYGARDEN Women's Zip Up Y2K Hoodies Casual Long Sleeve Track Jackets With Pockets;65.3;0.221889
7388;B0BGPW2RMB;ANRABESS Womens 1/4 Zipper Long Sleeve V Neck Collar Casual Oversized Ribbed Knit Pullover Tunic Sweater with Slit;17.2;0.462693
7389;B0BGPWRF5L;Womens Rainbow Socks Striped Knee High Socks Arm Warmer Fingerless Gloves Set;2.01;0.797882
7390;B0BGS3FRHT;TICTICMIMI Women's Casual Long Sleeve Color Block/Solid Tops Crewneck Sweatshirts Cute Loose Fit Pullovers With Pockets;26.3;0.387167
7391;B0BGWWD7SG;ASSUAL Women's Long Sleeve Sweater, 100% Wool Soft Pullover Sweater, Casual Knit Shirts Tops for Women;10.65;0.54579
7392;B0BGXQ5JCT;BWQ Women’s Plaid Shirts Long Lantern Sleeve Button Down Casual Shirt Dress Oversized Boyfriend Blouse Tops;3.65;0.716868
7393;B0BGXT11X9;Zuwoigo Women's Winter Snow Boots Warm Fur Lining Ankle Booties Comfortable Slip on Resistant Walking Outdoor Shoes;13.8;0.501212
7394;B0BGY2L43Z;Sneaker Deodorizer Balls, Sneaker Odor Balls, Shoe Deodorizer for Sneakers Gym Bags Lockers Car, Fresh Jasmine Scent, 6 Pack;0.42;0.937823
7395;B0BGYKRVWL;Soft Touch Linen Men's Robe, Turkish Terry Bathrobe, 100% Cotton Kimono Spa Bathrobe;129.5;0.09575
7396;B0BGYKSSCK;Briggs New York Women's Split Waist Pant;24.8;0.397693
7397;B0BH113WW9;Hanes Boxer Briefs, Cool Dri Moisture-Wicking Underwear, Cotton No-Ride-up for Men, Multi-Packs Available;2.65;0.761971
7398;B0BH55GG6S;MeUndies – Men’s Boxer Briefs with Fly – 6” Inseam with Breathable and Comfortable Tencel Micro Modal Fabric;17.2;0.462693
7399;B0BHD2T573;CHOOSE YOUR COLOR Sterling Silver Twist Stacking Band;0.56;0.920308
7400;B0BHDP37BY;Romastory Women's Winter Warm Stretchy Thermal Leggings Pants Fleece Lined Tights;12.14;0.523372
7401;B0BHMNWSG3;Vera Bradley Recycled Lighten Up Reactive Zip and Lanyard Combo Id Case;0.134;0.979716
7402;B0BHP6DC2Z;XinFSh Women's V Neck Sleeveless Velvet Strap Bodycon Ruched Club Party Dress;5.67;0.649671
7403;B0BHSTNLVK;"BECLOH Womens Workout Leggings 25"" / 28'' - Thick High Waisted Gym Yoga Pants with Pockets Buttery Soft Tummy Control";31.75;0.353262
7404;B0BHT1PK8H;Flightbird Women's Long sleeves Color Block Hoodie 2022 Fall Fashion Casual Drawstring Sweatshirt Pullover Tops Trendy Coat;27.3;0.380466
7405;B0BHTTHPBF;Dickies Women's GenFlex Cargo Scrubs Pant;90.9;0.16107
7406;B0BHVFD2ZL;Levi's Men's 559 Relaxed Straight Jeans;33.4;0.344107
7407;B0BHVWH95X;NYDJ Womens Barbara Boot-Cut Jeans;117.0;0.114505
7408;B0BHVZHDB7;Aixy Women Vintage Two Piece Swimsuits High Waisted Bathing Suits with Underwired Top Bikini Set;2.8;0.75447
7409;B0BHWMW53B;MetHera Women's Le Mel Classic Stretch Curvy Bootcut Jeans;39.6;0.31324
7410;B0BJ1D5WXJ;Sidefeel Women Open Front Aztec Cardigan Pockets Long Sleeve Knit Sweater Coat;21.4;0.424016
7411;B0BJ1M94MY;4 Pieces Women Basic Crop Tank Top Short Sleeveless Sports Crop Top;8.7;0.579911
7412;B0BJ2Q6CV3;SILVERNANA Moissanite Wedding Band,925 Sterling Silver Rings for Women with 18k White Gold Plated,Stackable Rings for Women Wife Girlfriend;2.0;0.798502
