;Item_ID;Item_title;Pred_EI
5270;B010PL2GVO;timberland pro men's hood honcho hooded sweatshirt;4
5271;B010PL1UIO;timberland pro men's hood honcho hooded sweatshirt;4
5272;B010PKL31O;timberland pro men's gridflex canvas utility pant;4
5273;B010PKQ1BG;timberland pro men's gridflex canvas work pant;4
5274;B010PQ3276;bonnie baby hat & coat set;4
5275;B010Q5ICB2;calvin klein women's essential power-stretch pleather-front skirt;5
5276;B010R1XGRU;nydj women's adaleine skinny ankle jeans in coated denim;5
5277;B010RS0158;columbia men's flashback windbreaker pullover;4
5278;B010RS6TSQ;columbia men's elm creek polo shirt;5
5279;B010S5QH4Y;u.s. polo assn. junior's long self-belt puffer coat;4
5280;B010S8FI50;u.s. polo assn. women's hooded puffer jacket;4
5281;B010SD94SM;u.s. polo assn. women's self tie puffer jacket with hood;4
5282;B010SD80PK;u.s. polo assn. junior's plus-size puffer coat with hood;4
5283;B010SD92B6;u.s. polo assn. women's long hooded puffer coat;4
5284;B010SHS5FQ;london fog baby-girls infant reversible fleece jacket;4
5285;B010SPXRS8;essentials by seven apparel men's long-sleeve top and fleece bottom pajama set;4
5286;B010ST1NIA;7 for all mankind men's the straight modern straight-leg pant;4
5287;B010U9JZE2;pogo club little girls' madison dress;4
5288;B010UKAMPC;peanuts girls' short sleeve t-shirt;4
5289;B010UKB2GK;teenage mutant ninja turtles girls' tee shirt;5
5290;B010UMPM28;bonnie jean girls' long sleeve sweater to skirt dress;4
5291;B010UN2D4C;emily west girls' printed chiffon boho dress with flare sleeve;4
5292;B010UPKOBE;emily west girls' rose printed panel dress with novelty quilted fabric;4
5293;B010UQA9F4;nine west women's scoop-neck fit-and-flare sweater dress;5
5294;B010V5IA0K;reebok girls' performance jacket and pant set;4
5295;B011192X6M;msk women's plus size 3/4 sleeve jaquard dress with exposed back zipper;4
5296;B01128IP5A;cherokee women's infinity zip front warm-up jacket;4
5297;B011354WXG;three seasons maternity women's maternity skinny jean with neutral belly band;5
5298;B0113H5QBQ;southpole little boys' active basic jogger fleece pants;4
5299;B0113L2W8C;quiksilver men's 3 dee t-shirt;4
5300;B0114MU2V4;gerber unisex baby 3 piece bodysuit_ cap_ and pant set;4
5301;B0114MRDG6;lee men's straight fit straight leg jean;4
5302;B0114MUBCE;gerber baby boys' 3 piece bodysuit_ cap_ and pant set;4
5303;B01151GUG0;cuddl duds women's softwear lace edge v-neck top;5
5304;B0115S1BG2;nydj women's petite size marilyn straight leg jeans;4
5305;B01166TIKO;madden girl women's long chevron puffer jacket_;4
5306;B01167U2NA;steve madden women's long chevron maxi puffer coat;4
5307;B01167RVTI;steve madden women's plus-size packable puffer jacket with hood;4
5308;B011688F7Y;tiana b women's solid dress keyhole;4
5309;B01167PMYE;steve madden women's chevron packable puffer jacket with hood;4
5310;B0116LBASC;cherokee women's ww flex w certainty midrise flare drawstring pant;4
5311;B0116L8TQS;cherokee women's mid rise straight leg elastic waist pant;4
5312;B0116L8MHE;cherokee men's ww flex with certainty unisex v-neck top;4
5313;B0116LQB4K;code happy women's bliss w/certainty snap front warm-up jacket;5
5314;B0116LHFAO;cherokee women's workwear core stretch v-neck top;5
5315;B0116LPEC0;cherokee women's workwear flex with certainty v-neck top;4
5316;B0116LTV2O;cherokee men's ww flex with certainty unisex snap front warm-up jacket;4
5317;B0116LVFX2;cherokee women's workwear flex with certainty mock wrap top;4
5318;B0116NS51K;danawear little girls' solid and print 10-pack girls brief panties;4
5319;B0117EPI0O;wallflower junior's knit denim skinny jean_ tessa_ 3;4
5320;B0118GNK0Q;u.s. polo assn. juniors' striped cable-knit scoop-neck pullover;5
5321;B0118GN0LK;u.s. polo assn. juniors' cable-knit scoop-neck pullover sweater;5
5322;B0118Q5WDY;columbia boys' glacial ii printed fleece half zip jacket;4
5323;B0118XNFS6;girls rule girls' striped lurex cardigan sweater;5
5324;B0119EB43C;pink rose juniors' long-sleeve scoop-neck cable sweater;5
5325;B0119GAX5K;calvin klein men's undershirts cotton classics 3 pack slim fit v neck tshirts;4
5326;B0119T168A;gabby skye women's short-sleeve printed fit-and-flare sweater dress;5
5327;B0119VCWT0;no nonsense women's sport yoga pant;5
5328;B011A1T2VU;hanes ultimate men's 4-pack comfort blend dyed crew neck t-shirt-colors may vary;4
5329;B011AR76RQ;f.o.g. by london fog big boys' technical puffer coat;4
5330;B011B5OXIC;louis raphael rosso men's flat front easy care dress pant with hidden flex waistband;4
5331;B011B7DGB0;julian taylor women's fit-and-flare printed dress;4
5332;B011B7QZEA;agb women's petite wrinkle free soft knit timeless fashion pant;5
5333;B011B7PZDW;agb women's soft knit palazzo wide leg pant (petite and standard sizes);4
5334;B011E84R3C;trimfit girls spandex sheer toe pantyhose (pack of 2);5
5335;B011E8PQCS;7 for all mankind women's the skinny jean;4
5336;B011F5R0F6;vanity fair women's illumination cotton hi cut panty 13315;4
5337;B011HPYF02;levi's men's henin brushed-heather shirt with sherpa-lined collar;5
5338;B011HTEW3I;levi's men's nordy snow heather long-sleeve raglan shirt;5
5339;B011JDC8CE;u.s. polo assn. juniors' solid cable knit v-neck cardigan sweater;5
5340;B011JDBQOA;u.s. polo assn. juniors' plaid twofer pullover sweater;5
5341;B011LTY4QY;s.l. fashions women's necklace halter tiered dress;4
5342;B011M652YO;kenneth cole men's full-zip mock-neck sweater;5
5343;B011MI4KG8;wallflower women's juniors stretch luscious curvy skinny jeans blue;4
5344;B011PHTM8C;izod men's big and tall double pleated solid twill pant;4
5345;B011PJJHZI;tommy hilfiger women's packable down jacket with hood;5
5346;B011QFVFF6;nautica men's faux shearling open bottom coat;4
5347;B011R5HA1S;taylor dresses women's 3/4 sleeve printed fit and flare sweater dress with zig zag hem;5
5348;B011RC05QI;lee men's premium select fleece lined relaxed fit straight leg jean;5
5349;B011RDM196;7 for all mankind men's brett slim bootcut jean;4
5350;B011RT8R16;head men's feather light athletic pant;4
5351;B011RT0BJW;head men's thunder quarter-zip jacket jacket;4
5352;B011RTHEBU;head men's cargo athletic pant;4
5353;B011SBKY8C;adidas boys' tech fleece pant;4
5354;B011SLOY4M;izod men's solid polar fleece full zip jacket;4
5355;B011ST202M;jockey women's flannel pajama pant;5
5356;B011SU8FPW;g.h. bass & co. men's mountain wash fleece crew long sleeve sweatshirt;5
5357;B011SXFSU4;arrow men's big and tall long sleeve heritage twill shirt;5
5358;B011URQBPE;calvin klein performance women's distressed fleece sweatshirt with thermal cowl;5
5359;B011VC8XZE;speechless big girls' illusion yoke ballerina dress;4
5360;B011VC7UQM;speechless big girls' eyelash dress with shrug and necklace;4
5361;B011VF11OQ;wt02 men's long basic stretch skinny chino pant;4
5362;B011VFNN6K;southpole boys' big boys' flex stretch basic twill and rinse denim pants denim;5
5363;B011VFL5TM;southpole men's big and tall twill pants long in thick bull twill fabric and moto biker details on knees;4
5364;B011VFLLAK;southpole men's flex stretch basic long chino pants;4
5365;B011VGCXDS;southpole men's flex stretch basic twill rinse denim pants;4
5366;B011VGH0B8;southpole men's pants long in thick bull twill fabric and straight fit;4
5367;B011VYDFP0;blueberi boulevard girls' little americana hanky sundress;5
5368;B011WAHLNU;southpole junior's plus-size printed fleece hoodie sweatshirt with solid body;4
5369;B011WE1I3A;despicable me boys' short sleeve t-shirt;4
5370;B011Z7IZDA;tommy hilfiger women's down alternative coat with faux fur trim hood;4
5371;B0120HJVTG;star wars boys' trooper and vader graphic t-shirt;5
5372;B0122YQWXU;vigoss girls' 5 pocket skinny jean;4
5373;B0123S58R6;van heusen men's flex jaspe polo shirt;5
5374;B0124GGW6I;dockers women's v-neck cotton sweater;4
5375;B0124GO4V8;cuddl duds women's fleecewear top;4
5376;B0124GGXUI;dockers women's cable-front pullover sweater;5
5377;B0124HL14U;cuddl duds women's comfortwear crew neck top;5
5378;B0126FQB22;democracy women's ab solution itty bitty boot leg jean;5
5379;B0126NPFTE;izod men's snowflake-printed 1/4 zip sweater;4
5380;B0127Q4Z2I;dollie & me girls' pink princess dress;4
5381;B0127WIO6A;lucky brand women's flannel sleepshirt;5
5382;B0127YRPU4;calvin klein men's long sleeve full zip color blocked sweatshirt;4
5383;B0127YY6DS;calvin klein men's jersey striped v-neck sweater;5
5384;B012A20W4E;anne klein women's solid triple pleat top;4
5385;B012A37AVQ;unionbay junior's vintage margot ankle jean;4
5386;B012ATLO1W;woolrich women's pemberton fleece lined flannel shirt jacket_ light majolica_ xx-large;4
5387;B012AW9UAG;st. eve women's packaged microfleece pajama pant;4
5388;B012AWB33I;st. eve women's microfleece sleep shirt;4
5389;B012BMCI3Q;pistachio little girls' puffer coat with faux-fur print trim;4
5390;B012BRFI5G;dickies women's eds signature stretch snap front warm-up jacket;5
5391;B012BR7XTK;heartsoul scrubs women's head over heels beloved v-neck top;5
5392;B012CDKG6K;cuddle duds women's flex fit huddle up turtleneck top;4
5393;B012CVRAO8;calvin klein men's pre-twist shawl neck sweater;5
5394;B012DDECXM;my michelle women's pant;5
5395;B012DZC8HM;colette lilly big girls' cuddle zip hoodie jacket;4
5396;B012E9CFCK;dollie & me girls' little sweater knit drop waist holofoil mesh dress;5
5397;B012EDC23I;komar girls' toddler dressy gown;4
5398;B012FE487Y;dickies women's plus-size long-sleeve plaid flannel shirt;4
5399;B012FVE2LY;pinky pink little girls' long sleeve snow flake stripe marsha dress;4
5400;B012H2ZKJO;dickies women's size eds signature stretch mid-rise moderate flare leg pull-on pant-tall;5
5401;B012H3HZWI;dickies women's eds signature stretch v-neck top;5
5402;B012HQ1NVO;calvin klein women's quilted jacket with hood;4
5403;B012HQ3010;calvin klein women's packable down jacket;5
5404;B012HVR3TA;original penguin men's long-sleeve sweater;4
5405;B012I49L0K;blizzard bay boys' three wise raptors xmas sweater;4
5406;B012I5IUB0;intimo women's ladies printed corel fleece pant;4
5407;B012I5IKY2;intimo women's long sleeve thermal and microfleece pants pajama set;4
5408;B012IGFHU6;notations women's cozy cardigan 3fer with knit inset tank top and printed scarf;4
5409;B012IGSJB0;anne klein women's side tie wrap top;4
5410;B012INCKCC;youngland baby girls' velour bodice long sleeve taffeta plaid dress;4
5411;B012IZWE9O;betsey johnson women's packaged ribbed top with flannel pant two-piece pajama set;5
5412;B012OYQGWK;chic classic collection women's 3/4 sleeve woven shirt;5
5413;B012OYUC8E;chic classic collection women's plus-size 3/4 sleeve woven shirt;5
5414;B012OYTV7M;chic classic collection women's plus-size short sleeve striped knit shirt;5
5415;B012P2GA68;riders by lee indigo women's blakely long sleeve woven shirt;4
5416;B012P2G9I2;riders by lee indigo women's short-sleeve polo shirt;4
5417;B012P2FLA4;riders by lee indigo women's plus-size sassy 3/4 sleeve knit shirt;5
5418;B012P2HA0I;riders by lee indigo women's sassy 3/4 sleeve knit shirt;5
5419;B012P2G8JW;riders by lee indigo women's bella easy care woven shirt;5
5420;B012P2H01C;riders by lee indigo womenâ€™s plus size morgan short sleeve polo shirt;4
5421;B012SKN1RI;nydj women's petite size ariel crop jeans;4
5422;B012TJCVMO;blizzard bay men's three clever girls ugly christmas sweater;4
5423;B012TJHHBE;blizzard bay men's sparkle unicorn ugly christmas sweater;4
5424;B012TJG45Y;paw patrol girls' multi pack t-shirt by nickelodeon;4
5425;B012TUKB98;riders by lee indigo women's plus-size blakely long-sleeve woven shirt;4
5426;B012TY13JG;xoxo big girls' vest_ t-shirt_ and legging three-piece set;4
5427;B012U5KVG0;lee men's straight fit utility chino pant;4
5428;B012UN8V6E;rip curl women's love n surf cross back bikini top;5
5429;B012X0BQGG;derek heart juniors' fergie's flannel plaid button-front shirt;4
5430;B012XOO8UI;riders by lee indigo women's classic-fit straight-leg jean;4
5431;B012XP8466;riders by lee indigo women's midrise straight-leg jean;5
5432;B012XOTR2M;riders by lee indigo women's jane stretch twill straight-leg pant;4
5433;B012XTPAI2;disney girls' minnie long sleeve printed panne dress;4
5434;B012Y7R7ZC;32degrees women's heat crew neck thermal top print;5
5435;B0131JF5WE;disney women's minnie mouse fleece pant;4
5436;B0131JN0YE;chic classic collection women's easy-fit elastic-waist pant;4
5437;B0131JSNZA;oakley men's square me t-shirt;4
5438;B0131JMN10;chic classic collection women's plus size easy fit elastic waist pull on pant;4
5439;B0131LMFSO;calvin klein jeans women's denim weekend short;5
5440;B0132I0JB6;riders by lee indigo women's ultra soft bootcut jean;5
5441;B0132HXZ36;riders by lee indigo women's pull-on waist smoother straight-leg jean;4
5442;B0132I5EYS;riders by lee indigo women's ultra-soft skinny jean;5
5443;B0132IOJPI;riders by lee indigo women's plus-size stretch fit no gap boot cut jean;5
5444;B0132K6ADA;riders by lee indigo women's plus size stretch no gap waist bootcut jean;5
5445;B0132K8X08;riders by lee indigo women's plus-size fit no-gap waistband straight-leg jean;4
5446;B0132KLEP4;zunie little girls' sl lace dress with ribbon tie;4
5447;B0133D85PC;notations women's snowman pullover ugly christmas sweater with 3d scarf;5
5448;B0133ZBHDC;axist men's jacquard crossover v-neck long-sleeve sweater;5
5449;B0133Z0AL2;axist men's crossover-collar long-sleeve sweater;5
5450;B0133Z4BV2;axist men's quarter-zip long-sleeve sweater;5
5451;B01344GOQ2;the simpsons men's group shot logo t-shirt;4
5452;B01347OQB4;blueberi boulevard baby girls' ballerina tulle dress;4
5453;B01347RAKI;blueberi boulevard baby girls' princess dress;4
5454;B013483ZR4;notations women's fuzzy santa hat polar bear pullover ugly christmas sweater;5
5455;B01347PQS6;blueberi boulevard baby girls' sparkle bodice dress;4
5456;B01347R4A4;blueberi boulevard baby girls' glitter special occasion dress;4
5457;B0136KPSP2;peds women's coolmax anklet sock with comfort top and arch support (6 pair pack);5
5458;B0137DUZP6;blizzard bay women's fair isle rudolph with light-up nose ugly christmas sweater;5
5459;B01398IXBW;dickies men's regular fit long sleeve herringbone plaid shirt;4
5460;B013AW8XJO;blizzard bay men's sloth hug ugly christmas sweater;4
5461;B013C3DAIA;notations women's plus-size snowman ugly christmas sweater with 3d scarf;5
5462;B013DK5ECC;lee women's petite modern series midrise dream jean faith skinny jean;5
5463;B013DK5SYQ;lee women's petite modern series midrise dream jean harmony pull on legging;5
5464;B013DXAJ74;calvin klein little girls' frost peplum puffer jacket;4
5465;B013ET9L44;disney boys' 3 pack mickey t-shirts;5
5466;B013ETW5OW;marvel boys' 3 pack spiderman t-shirts;5
5467;B013ETVS2M;disney boys' 3 pack cars t-shirts;5
5468;B013F0QO9M;silver jeans co. women's suki curvy fit high rise super skinny jeans;4
5469;B013F0RZHW;silver jeans co. women's suki curvy fit mid rise ankle skinny jeans;4
5470;B013F64PL0;pistachio little girls' faux-fur animal-print coat;4
5471;B013F9L3B2;u.s. polo assn. girls' striped long sleeve t-shirt;5
5472;B013FA39PO;paw patrol little girls' toddler dresses_ pink_ 2t (pack of 2);5
5473;B013FA8M56;u.s. polo assn. juniors' cable-knit v-neck pullover sweater;5
5474;B013FACD0Q;u.s. polo assn. juniors' chunky knit pullover sweater;5
5475;B013FXFJ04;nautica sleepwear women's flannel red and white lurex plaid pajama pant;4
5476;B013FXY48W;lee women's plus size relaxed-fit austyn knit waist capri pant;4
5477;B013G04WEK;u.s. polo assn. girls' french terry pullover;4
5478;B013G4KA42;tiana b women's plus-size sparkle knit dress;4
5479;B013GM6LG0;puma boys' 2pc zip hoodie and pant set;4
5480;B013GRK8XC;hawke & co men's packable down puffer jacket;5
5481;B013GXB240;kut from the kloth women's elena super flare jean in organize;4
5482;B013H4XAO8;haggar men's city chino stretch slim-fit flex-waistband flat-front pant;4
5483;B013I4HFF2;ugly christmas sweater women's polar bear button cardigan sweater;4
5484;B013I83RGO;calvin klein little boys' eclipse short bubble jacket;4
5485;B013I8LKDG;the children's place baby girls' short sleeve top and leggings set;4
5486;B013ICEBUG;haggar men's long sleeve heather huntsman woven shirt;5
5487;B013ICG8DO;haggar men's long sleeve peached poplin woven shirt;5
5488;B013ICJ89A;haggar men's long sleeve weekender woven shirt;5
5489;B013IODZAQ;tommy hilfiger men's undershirts 3 pack cotton classics crew neck t-shirt;4
5490;B013IOI51K;tommy hilfiger men's undershirts 3 pack cotton classics v-neck t-shirt;4
5491;B013IXB626;disney girls' 3 pack finding dory t-shirt;5
5492;B013IXDXQ8;disney girls' 2 pack beauty and the beast belle dresses;5
5493;B013IXCEJU;disney girls' 2 pack frozen elsa dresses;5
5494;B013IXD552;disney girls' 3 pack minnie mouse t-shirts;5
5495;B013IXCREW;disney girls' 2 pack ariel the little mermaid dresses;5
5496;B013IXCCNI;disney girls' 3 pack frozen t-shirts;5
5497;B013IXCQVQ;disney girls' 2 pack minnie mouse dresses;5
5498;B013IXD58Y;disney girls' 2-pack finding dory dresses;5
5499;B013J3RBY2;heartsoul scrubs women's head over heels warm my heart button front jacket;4
5500;B013JOD6Q8;notations women's plus-size long-sleeve open-front cardigan sweater;5
5501;B013JS5S60;goodnight kiss women's pajama set with zip top;4
